0-166664;-2.6218738113273607;-2.773067636617732;-100.0;1.305140454747705;1.1520607150515982
0-101904;1.408527395649203;2.0834483275668747;-100.0;1.4225992224065716;0.4536792925021621
0071093;0.8549868440931158;0.8279553033228121;0.8946182612673608;0.9731164432757875;1.0256612722242762
700100-1;-1.6839206578729913;1.330145609940422;1.1817539091450664;-2.307481700582434;0.94287149654819
0170604;0.4115851916093273;0.6090184394688993;0.5720663010047109;0.7796465490224602;0.5847288243034489
900666-1;0.8104908761317193;0.6386671247651361;0.962640360601456;0.3935184902006713;0.017094617680544766
9106662;0.4343485959070085;0.4089265943378144;0.7352506321010155;0.15990863220379392;0.6507314341107916
00911003;0.21614276660600273;0.5139876503282135;0.5700223326607741;0.28737373637304164;0.3300122141696161
9700001;0.6842932604425925;0.061026016035893305;0.13108157651360608;0.1415440584972214;0.2706927375447583
-1101-1-1-1;1.5364506597502192;1.524376495131577;1.5326630214045094;-100.0;0.006976766986765748
9106661;0.25935069172562697;0.6771024188960038;0.7174800782132512;0.7702435037707906;1.1689105878895294
0090603;0.5603408981761882;0.6843315769586816;0.3891634617905244;0.15039040825700134;0.8936818978995907
0171703;0.066704437211757;0.3370421558640121;0.018396632756646603;0.8447507113263181;0.2710271729375815
616600-1;0.4733490518049265;0.9943125253076728;0.4271337829065569;0.7265366259858269;0.14317725043970242
010167-1;0.9544690296319382;0.26615085238297165;0.48427331019999176;0.7602897698624403;0.6034452140606764
0177004;-0.7544916392977163;-1.0044405864383719;0.2773465304969466;0.7525964604783444;1.5177216091704693
0177003;-2.3357304853164527;-2.470289483771025;1.3809601359736037;1.5771979388215989;1.877414476505589
010700-1;1.2781888656846419;-2.9999606779581676;1.2901114650355758;1.2653950857343699;0.33008105442562286
011010104;1.4743715387987861;1.4941196798359575;1.4781705004765382;1.4607587674612865;0.3877922258265073
7-100774;-2.0441927572146614;-2.0633634343147125;-100.0;-2.1373234328122557;-2.136875161132704
7001073;0.3581633670739507;0.6926500380505923;0.5754964200123761;0.0932807411376334;0.0700999621536329
7001074;0.6699647552161407;0.647348361636884;0.7355568337647748;0.39729275011902304;0.13517042415729852
9071001;0.8989759156778652;0.18369817407035627;0.6164714343276845;0.45346680761625247;0.767174654775615
01100910-1;-0.7211371225268931;0.682094442434209;0.8937745303796869;0.8745976111011988;1.2371226419783734
7001071;-2.7829083539987813;0.651120395538768;1.2056347269313215;-2.9524625643545033;0.3708685914536388
001060104;0.9621588338575904;0.17800662400655642;0.4758834093210166;0.07090460830748979;0.35213562887783356
7001072;0.7756408857238579;0.4906689511354746;1.6507866558188198;0.6316737962468951;0.6820970613704805
0091703;0.44307026600389016;0.13983984034944075;0.9679684992800345;-0.7895674683097093;0.5578532135473186
6196663;0.6559465086332469;0.6430455434495839;0.008550908754857534;0.5482974451709014;0.8980621311545844
0101601;2.2485465325452267;1.0234754741147114;2.407700771874164;2.117276073682849;0.24492633057068458
6169064;0.5662202067823524;0.08147222580744251;0.1539275532400109;0.39675777987196303;0.8321701184492631
0101602;0.8470746180355337;0.18051957477981267;0.7983667948264729;1.2400807785849075;0.2525644728867803
0000904;1.7926669218427942;1.6916647559228863;1.615195561717628;1.577593837831167;0.6336893578039932
0101603;0.1736213192176573;0.17304475831809496;0.7517941011387138;0.40532780193648077;0.38289737269623825
01010106-1;0.9683191210919035;-2.4114361900007224;1.1068901688989883;1.1114987080119498;1.4669884278302858
6-10100-1;0.7541749992957272;1.3591095005206144;-100.0;-2.9024347237184096;0.21518377582006004
6-16106-1;0.6671914203719119;0.9082210051814229;-100.0;0.053127609025026556;0.6951030839008013
0101604;1.4044595441615517;1.5490072506906458;1.691060532200049;-0.6459740096525295;0.3928264308546282
0007773;0.5505676444378654;0.040251191312851375;0.9459662106099472;0.9339426364114533;0.29615892065821814
6-1100610-1;-0.4723905396421086;-0.10915009168077741;-100.0;-0.6857246569293299;-0.37137838283610025
0-166663;-1.8596620209153991;-1.7491526100926202;-100.0;1.7696521338493463;0.2904316903123271
016101003;-2.9992163835346015;-2.9972730798356944;1.5865161253632762;1.792902613354429;1.6159866144513992
0106064;0.9310231078246213;0.42407190644977144;0.10255237802336636;0.9460315634788588;0.997787705692729
016101002;0.556596907599965;-0.1781693797353303;0.5638503047318715;0.6221979854153353;1.1680172792637642
0106061;0.783543418425895;0.7570932903689578;0.04434854088470375;0.4891874261938254;0.4089847126064631
016101001;-2.630714432295899;-1.1827430165118993;1.4324647336237168;2.362067921237342;0.12245676582219533
0106062;0.45684139185779626;-0.10303088905098623;0.7442157079905756;0.2928568248995451;1.037130501752238
770770-1;0.050926991871863336;0.17708103465289882;0.2677685029554361;0.4272231639989609;0.5381439004142518
600600-1;-0.1811264775011066;0.08985925798707084;0.7015161016884457;0.008961235324829564;0.04654814318070832
6-100001;0.9360856011380899;1.3644367371705854;-100.0;-2.9469105050011777;0.22795548299152696
700101003;-0.012291852066185813;0.2728084640466498;0.9516480231430894;-0.40908872034066707;0.31704843193717536
6-100004;0.2718201101702439;1.324220995137722;-100.0;-1.7844591188418475;0.021730373346553977
0-17100-1;1.2947593714663372;1.0663468936917873;-100.0;1.253376150511601;0.1054495371207258
61106610-1;0.17819957888088328;0.16687739290706738;0.5682436506569061;0.03979198444409032;0.6027121773952094
0-177774;-2.8289045886471342;-2.708309411555485;-100.0;1.6082657250162247;0.15827310377212944
0-16106-1;1.242002352381623;1.3839122442488931;-100.0;1.3683095733579629;0.45752398862960786
6101004;0.6739397855574132;1.3231202573048282;1.0687129422032842;0.02859248459416397;0.2363205233165212
0100764;0.560471848610906;0.40506130126906514;0.3404628367521474;0.8906797854359921;0.6880850167046557
