00110;0.24361357918455528;0.3402110622074146;0.3012961029246884
00121;0.3925988589442921;0.14689340442075183;0.06923281562039463
00022;0.17058295639817814;0.31230950438816496;0.40365298198840294
00720;0.2590851465639307;0.23266595183625133;0.40077397014339416
-1-1-1-1-1;0.0;0.0;0.0
00620;0.014179379919215862;0.10284037190531814;0.37505898672609317
006-10;0.19571867120704045;0.1111424768687902;0.3023399098058724
0010-10;0.3865158262782966;0.4559235864324076;0.19370277822461168
007-10;0.33708881612049957;0.30315746009390915;0.12401140602884791
00020;0.0436279117480578;0.21556276459866494;0.32736413046528684
00021;0.17389372221393945;0.2367818775168915;0.28469482513789923
00120;0.014793810897083481;0.2686168256501752;0.21711609579278834
07021;0.47158043709896785;0.39211753211070177;0.2109491094319573
001-10;0.3093038030120324;0.29872787396993467;0.14865195422856478
09120;0.15253411054592458;0.024527041984866105;0.43135727022034587
001020;0.1346904183373594;0.06960936897322945;0.320713224734186
000-12;0.3033684062014529;0.19299084752161122;0.12168241196391948
001-12;0.07793799871751025;0.08259819417332985;0.27632338942451623
000-10;0.3610048274298217;0.107989877281324;0.3335797863269751
