701-1;-0.9342662425666083;-0.9343528491724606;-0.9355616751448442
660-1;-0.15436903466461252;0.049454756102377546;-0.19620698011078733
71003;-0.9646964269333246;-0.9629260757900742;-0.7348971054510045
01013;0.17106864215699855;0.27177836963630847;0.17444321260475928
077-1;0.30907390380329713;0.4172666097221501;0.4286429741740883
0093;0.32610828964644617;0.20197428821731747;0.20800426290596158
01093;0.07282911369440428;0.16769295863897152;0.1675054015217019
0002;0.2250072862525597;0.2503016653465951;0.4834774918176806
0003;0.1909791581625806;0.2246286500137303;0.198907056567808
0001;0.19324967805042897;0.260975509987902;0.24384331543676657
7712;0.39389388395654024;0.3010766787954724;0.22375061263836366
0106-1;-0.263312031172532;-0.9838132452096388;0.38181258077398955
7713;0.0053036902926297536;0.3166032265886537;0.05418533069831529
7710-1;0.30218405856973574;0.292928639511799;0.19326827586294382
6902;0.12404605689137141;0.12471123682380315;0.12360132597619174
6001;0.24690334345352163;0.05712692189764008;-0.08522775526356491
6003;-0.005030718319158457;0.22727528903439445;-0.12133693062710445
6002;0.03247324399553567;-0.03820847385742712;-0.05700624230184855
71013;-0.7406513820760187;-0.741454295325729;-0.7632825043162893
01003;-0.45146531829793624;0.20799880172312413;0.16944371788797455
066-1;-0.9964326446503486;-0.9999586195129292;0.1950565857108046
-1-10-1;0.21053544260088403;0.15569668223912864;0.31281795679269764
001-1;0.2524462911143339;0.29143968954667954;0.21759136154342562
6100-1;-0.8063581748447032;0.13787153481534958;-0.08361186428271676
10-113;-0.9999999448722087;0.31615063767647755;-0.9999997114822251
77102;0.14570834065375582;0.056442508907780325;0.15484463160482054
0013;0.2356960587343087;0.25619241592953956;0.23541614815613784
0772;-0.5556666757065417;-0.6838015924843687;0.3461265451795826
0773;-0.9097355409850633;-0.9680644070576863;0.36689497890457257
0011;0.23318903041631148;0.20336105669070148;0.2231559332542722
0012;0.4218675973886222;0.1962833162703877;0.20739539603243728
0771;-0.5878955842390253;-0.7884307313038086;0.277014889291021
10-11-1;-0.9999685585341801;0.33420352076275295;-0.9999998787392915
6912;0.035440388052359134;0.00270190334701484;0.002996985792060744
9001;0.23933488113907275;0.6977367967710324;0.6367773413650588
6012;-0.16497019840868993;-0.32211190112009397;-0.31961150401840205
90101;0.3093699026761677;0.25302497241152316;0.1678072437771063
6011;-0.09905034643344995;0.41468424243411905;0.1445195807174836
6013;-0.14899978042208678;0.2297203626268112;0.09894733732340624
700-1;-0.1358641539768873;-0.4649508978952755;-0.28594455026980486
00101;0.0981761836667627;-0.06393052051028518;0.28303708468666633
00102;0.21413367311870787;-0.2688438226931623;0.2861300216785328
6093;0.406250737369581;0.23874007616518927;0.21126467862507986
6101-1;-0.33146704971044916;-0.3308968858972511;-0.3037684167749761
0662;-0.22117383925547643;-0.23344396232483317;0.2030497173532672
0663;-0.6863682209369045;-0.5094162767720014;0.21792178648896637
0101-1;0.16738340051174105;0.19884113578273904;0.1684199766580579
6010-1;0.09965986693621592;-0.6822944528535038;-0.6213489884670892
0703;-0.9927852954089872;0.31191149468476514;0.4679408464864209
0701;0.023031030061651525;0.2848899604809764;0.1851408876615173
0702;-0.23376428278078948;0.3295618827039222;0.3313011467224393
7107-1;9.67630713734624E-5;0.4663734359413057;0.23768154778472933
70102;0.05475099072429518;-0.03783816812256988;-0.07789950774320943
7073;-0.4773472146981673;-0.4793818220068209;-0.47683979881834576
9011;0.6338528890717049;0.2300723022643932;0.6894367605618622
7072;-0.07460321866779443;-0.17041890294036377;-0.18007348291693315
000-1;0.22372932691389374;0.4339695997686368;0.24439586955819603
